Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-03-21,Buenos Aires,Mujer,31,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-21,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-03-21,Buenos Aires,Mujer,50,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-03-21,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,32,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Varon,19,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Mujer Trans
2023-03-21,Buenos Aires,Mujer,24,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,30,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-21,Buenos Aires,Mujer,54,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-21,Buenos Aires,Mujer,27,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,51,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,20,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-03-21,Buenos Aires,Mujer,46,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-21,Buenos Aires,Mujer,52,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-03-22,Misiones,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Santa Fe,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,27,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Mendoza,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Jujuy,Mujer,52,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Chaco,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Santa Fe,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,59,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-03-22,Córdoba,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,27,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Tucumán,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Santa Fe,Mujer,31,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,San Juan,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-03-22,San Luis,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-03-22,Misiones,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Santa Cruz,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Mendoza,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2023-03-22,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,36,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,50,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,,,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,63,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,41,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,43,Otro,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,35,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,42,Brasileña,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Ciudad Autónoma de Buenos Aires,Mujer,46,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,No,Si,No,No,Si,No,No,Otro,Otro
2023-03-22,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-03-22,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,36,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,71,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,37,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,50,,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-03-22,Buenos Aires,Mujer,22,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,24,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,64,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,41,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-22,Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-22,Buenos Aires,Mujer,22,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-03-23,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-03-23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Tucumán,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Misiones,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-03-23,Corrientes,Mujer,,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,14,,No,Si,No,No,No,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2023-03-23,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,San Luis,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Chaco,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-03-23,Buenos Aires,Mujer,75,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Jujuy,Mujer,42,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2023-03-23,Buenos Aires,Mujer,30,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-03-23,Buenos Aires,Mujer,28,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Neuquén,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,71,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,La Pampa,Varon,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-03-23,Río Negro,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,36,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Tucumán,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2023-03-23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,14,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,35,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,No,Si,No,Si,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-03-23,Buenos Aires,Mujer,41,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,31,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,44,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,,,Venezolana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,46,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-03-23,Buenos Aires,Mujer,25,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-23,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-23,Buenos Aires,Mujer,51,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,45,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Mendoza,Mujer,23,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Mendoza,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-03-24,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Mujer
2023-03-24,Santa Fe,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Corrientes,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,15,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-03-24,Córdoba,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Salta,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-03-24,Buenos Aires,Mujer,72,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Tucumán,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Mendoza,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,19,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Córdoba,Mujer,46,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Tucumán,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-03-24,Jujuy,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Entre Ríos,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Santa Fe,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Tucumán,Mujer,14,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Santa Fe,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Santiago Del Estero,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Jujuy,Mujer,46,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Catamarca,Mujer,33,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-03-24,Buenos Aires,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,25,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Corrientes,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-03-24,Catamarca,Mujer,22,Argentina,No,Si,No,No,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon
2023-03-24,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-03-24,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,27,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,45,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Sin datos,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,58,Uruguaya,No,No,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2023-03-24,Ciudad Autónoma de Buenos Aires,Mujer,31,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-03-24,Buenos Aires,Mujer,26,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,Si,No,No,No,No,No,No,No,Otro,Varon
2023-03-24,Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,72,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,20,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,22,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,18,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-03-24,Buenos Aires,Mujer,19,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,47,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,47,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-24,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-24,Buenos Aires,Mujer,57,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Córdoba,Mujer,16,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-03-25,Córdoba,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,La Pampa,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-25,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-25,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Neuquén,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-25,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Jujuy,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-03-25,Río Negro,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-25,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-03-25,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
